oare_id,transliteration,translation
larsen_sent::letter54_VS26_19::0004,um-ma A-šur-na-da-ma 'a-na' A-šur-ta-ak-/lá-ku ù Ši-ša-ah-šu-šar qí-bi-ma mì-šu ša um-ma a-tí-ma e-lá 20 na-ru-uq GIG ù 15 na-ru-uq še-im ša Ku-tù-bi₄-iš i-dí-na-ni mì-ma ša-ni-um lá-šu a-li 40 ma-na ni-ga-lu 2.5 ma-/na AN.NA ša a-na Ša-na-a Ì-lí-šar ù Hu-lu-/ba,From Aššur-nādā to Aššur-taklāku and Šišahšušar: Why is it that you say: Apart from 20 sacks of wheat and 15 sacks of barley that Kutubiš gave me there is nothing else ! Where are the 40 minas of sickles the 2.5 minas of tin which Ili-išar and Huluba brought to Šana?
larsen_sent::44_CCT4_10a::0000,a-na A-šur-i-dí qí-bi₄-/ma um-ma A-šur-na-da-ma 6 ma-na KÙ.BABBAR sa-ru-pá-am ša-du-a-sú ša-bu ša na-ru-qí-kà ku-nu-ki-a A-šur-dan na-aš-a-ku-um,"To Aššur-idī from Aššur-nādā: Aššur-dān is on his way to you with 6 minas of refined silver, its transport tariff paid, from your joint-stock capital and under my seal."
larsen_sent::44_CCT4_10a::0001,3 GÍN KÙ.BABBAR wa-sí-sú ša-bu ni-iš-pu-ra-kum i-na še-ep : Šu-dIM um-ma né-nu-ma : a-dí 10 u₄-me a-li-ku : a-dí ší-ni-šú ù : ša-lá-šú ri-lu-ku-ni?* ma a-ni-ma 5 ma-na TA KÙ.BABBAR nu?-na-ša-ra-kum wa-ar-ki-šu-nu-ma sí-kà-tùm ú-sí-ú-ma* ma-hi-ru-um pá-ru-ud-ma i-na re-eš₁₅ ba-áb-tim ú-lá na-aṭ-ú-ma : pá-am*,"3 shekels of silver, its export-duty, he has been paid. We wrote to you transported by Šū-Adad, saying: Within 10 days travelers will come here two or three times, so now we shall set aside for you 5 minas each time. But after they had left the sikkātum went out and the market is disturbed so we are not in a position to fulfil our promise given when the goods were commissioned."
larsen_sent::44_CCT4_10a::0002,ú-lá nu-ma-lá KÙ.BABBAR-pu da-nu : a-na KÙ.BABBAR ma-dim e ta-ad-gu-sú,Silver is hard to get. Do not expect a lot of silver.
larsen_sent::44_CCT4_10a::0003,ši-mu ba-at-qú-ma Ìlī-a-lam₅* a-na Wa-ah-šu-ša-na,"Prices being low, I have sent Ilī-ālum to Wahšušana."
larsen_sent::44_CCT4_10a::0004,at-ru-sú i-na KÙ.BABBAR a-/nim 4 ma-na KÙ.BABBAR KI Šu-A-num al-qé-ma tup-pá-am ha-ar-ma-am ša ku-nu-ki-/a šu-ut il₅-qé ša a-na 1 ma-na GUŠKIN ša i-na na-ru-uq A-šur-e-/mu-qí lá-áp-tù ša-bu a-ni-ma lá ni-tu-ru-šu-ni,"Of the present silver I have received 4 minas of silver from Šū-Anum, and he in turn received a certified tablet with my seal, which says that we have been paid in full for the one mina of gold that was booked in Aššur-emuqīs joint-stock company, and that we shall not raise the matter again."
larsen_sent::51_RC1749C::0001,ša il5-qé-ú-šu-nu-ni,ša il5-qé-ú-šu-nu-ni
auto_sent_0000104,um-ma a-ta-ma i-na 1.33333 ma-na KÙ.BABBAR ša En-na-Be-lúm na-aš-ú-ni: lé-qé,You said : Take that out of the 1.33333 mina of silver that Ennam-Bēlum is bringing.
auto_sent_0000135,li-li-kam iš-tí KÙ.BABBAR-pí-a 4.5-ma-na ša Ku-ru-ub-Ištar ba-áb-tám e-zi-ba-ku-nu-tí-ni,Together with my other silver I left 4.5 minas belonging to Kurub-Ištar as an outstanding claim with you.
auto_sent_0000147,um-ma A-šur-i-dí-ma a-na a-na A-šur-na-da qí-bi4-ma 3.66666 ma-na KÙ.BABBAR ti-zi-ba-am 1 ma-na 0.5 GÍN KÙ.BABBAR ša Šu-Ištar 2 ma-na LÁ 0.5 GÍN KÙ.BABBAR Ištar-pí-lá-ah tù-šé-bi4-lam 1.33333 ma-na KÙ.BABBAR ṣa-ru-pá-am Dan-A-šur ub-lam ŠUNIGIN 8 ma-na,From Aššur-idī to Aššur-nāda: You left me 3.66666 minas of silver; 1 mina 0.5 shekel of silver belongs to Šu-Ištar; 2 minas less 0.5 shekel of silver you sent to me with Ištar-pilah; Dān-Aššur brought me 1.33333 mina of refined silver— in all: 8 minas.
auto_sent_0000185,da-ni-in: lu-qí-tám wa-šé-er,<gap>
auto_sent_0000207,lá ú-lá-mì-in,<gap>
auto_sent_0000224,KÙ.BABBAR ša-áš-qí-il5-šù- ma rₓ1 ma-na 6 GÍN KÙ.BABBAR r Du-du 0.5 ma-na KI Ša-ra-pu-nu-a ša-áš-qí-lá- ma a-na a-am-tim dí-in,"Make him pay the silver and have paid <gap> mina 6 shekels of silver belonging to Dudu 0.5 mina owed by Šarapunuwa, and give it to the maid ."
auto_sent_0000235,a-li 40 ma-na ni-ga-lu 2.5 ma- na AN.NA ša a-na Ša-na-a Ì-lí-šar ù Hu-lu- ba,Where are the 40 minas of sickles the 2.5 minas of tin which Ili-išar and Huluba brought to Šana?
auto_sent_0000258,ù ki-ma lu-mu-un li-bi4-im a-ni-a- tim ta-ša-pá-ra-am A-šúr ù dNIN.ŠUBUR li-tù-lá i-šu qá-tí-a ú-lá-qí-it-ma 3.5 ma-na 4 GÍN KÙ.BABBAR ṣa-ru-pá-am a-na ni-ip-lá-ti-a ša 16 ma-na.TA,"Also, instead of sending these angry messages, let Aššur and Ilabrat be my witnesses that I have scraped together what I had in my possession, and that I did pay 3.5 minas 4 shekels of refined silver for my balance payment, amounting to 16 minas each."
auto_sent_0000261,a-na A-šúr-i-dí qí-bi4-ma um-ma A-šúr-na-da-ma 40 ma-na AN.NA ša 0.5 ma-na KÙ.BABBAR hu-ša-e: e-li-a-tim ša 0.33333 ma-na KÙ.BABBAR <gap>-ú-tim 13.33333 ma-na <gap> .1 DUG ri-iš-tum 19 <gap>,"To Aššur-idī from Aššur-nādā: 40 minas of tin, representing 0.5 mina of scrap silver, top-packs for 0.33333 mina of silver <gap> 13.33333 minas <gap> 1 jar of first-class oil 19 <gap> <gap> ."
auto_sent_0000262,0.66666 ma-na mu-ṭá-e <gap> iš-tù: AN.NA-ak qá-tim qám-ru 0.33333 ma-na: 1 GÍN AN.NA ta-na-pá-al 2 ma-na KÙ.BABBAR ša Zu-zu: ha-bu-lá-ku-ni 1 ma-na KÙ.BABBAR ša ta-ah-bu-lá-ni 5 GÍN KÙ.BABBAR šé-bu-ul-ta-kà 3 GÍN KÙ.BABBAR a-na um-mi-ni ù Pá-ru-<ur->tim ni-is-ha-sú DIRI ša-du-a-sú ša-bu-ú DUMU I-li-tú-ra-am na-aš-a-kum 1.33333 ma-na 5 GÍN KÙ.BABBAR En-um-Be-lúm DUMU Šu-Lá-ba-an <gap> šu-ma TÚG.HI.A: lá-qá-am <gap> ša-ma-ma: i-na <gap> šé-bi4-lam a-šu-mì ša <gap> áš-ta-na-pá-ra-ku-ni <gap> ú-lá <gap>,"0.66666 mina losses <gap> after the tin for expenses has been spent, you will have to compensate 0.33333 mina 1 shekel of tin, 2 minas of silver which Zuzu owes to you, 1 mina of silver which you borrowed from me, 5 shekels of silver, your dispatch, 3 shekels of silver for our mother and Parrurtum, its import duty added, its transport tariff paid, Ili-tūrams son brings that to you; Ennam-Bēlum son of Šū-Laban <gap> 1.33333 mina 5 shekels of silver; <gap> if he [refuses] to take the textiles <gap> buy. In <gap> send me. Concerning what <gap> I keep writing to you about, <gap> do not <gap>"
auto_sent_0000317,um-ma A-šur-i-dí-ma a-na A-šur-na-da,From Aššur-idī to Aššur-nādā:
auto_sent_0000318,qí-bi4-ma ma-lá túp-pì- im ša Šu-Ku-bi4-im ša a-šu-mì šú-ha-ri-im KÙ.BABBAR ša tù-dì- tí-im ha-bu-lu 8 GÍN KÙ.BABBAR ṣa-hi-ir-ma ší-tám i-na ú- mì-im ša e-ra-ba-ni šá-áṣ-qí-il5-šu-ma šé-bi4-lam a-pu- tum šá-áṣ-qí-il5-šu,"In accordance with Šu-Kūbums tablet according to which on account of the servant he owes silver for a fibula, deduct 8 shekels of silver and make him pay the rest the very day he arrives, and send it to me. Please, make him pay."
auto_sent_0000319,I-dí-dUTU ṭur4-da-nim,Send me Iddin-Šamaš.
auto_sent_0000320,um-ma A-šur-i-dí-ma a-na A-šur-na-da qí-bi4-ma ma-lá túp-pì- im ša Šu-Ku-bi4-im ša a-šu-mì šú-ha-ri-im KÙ.BABBAR ša tù-dì- tí-im ha-bu-lu 8 GÍN KÙ.BABBAR ṣa-hi-ir-ma ší-tám i-na ú- mì-im ša e-ra-ba-ni šá-áṣ-qí-il5-šu-ma šé-bi4-lam a-pu- tum šá-áṣ-qí-il5-šu,"From Aššur-idī to Aššur-nādā: In accordance with Šu-Kūbums tablet according to which on account of the servant he owes silver for a fibula, deduct 8 shekels of silver and make him pay the rest the very day he arrives, and send it to me. Please, make him pay."
auto_sent_0000322,um-ma A-šur-i-dí<ma> a-na A-šur-na-da Ì-lí-a-lim ù A-šur-ta-ak-lá-ku,"From Aššur-idī to Aššur-nādā, Ili-ālum and Aššur-taklāku:"
auto_sent_0000323,qí-bí4-ma 12 ma-na KÙ.BABBAR DUMU A-lu-lá-a ha-bu-lam,Alulayas son owes me 12 minas of silver.
auto_sent_0000325,šu-ma lá-šu : a-šar wa-aš-bu : i-šú-ha-ri-a šù-up-ra-šu-ma KÙ.BABBAR lu-ša-áš-qí-il5-šu,"If he is absent, then write to him by means of one of my servants to where he is staying, so he can make him pay the silver."
auto_sent_0000326,šu-ma ú-mu-šu a-hu-ru ma-lá ta-ar-ki-is-tí- šu KÙ.BABBAR li-ik-nu-uk,"If his term is not up yet, then have him seal the silver in accordance with his contract."
auto_sent_0000327,a-na ša ki-ma šu-a-tí ù i-a-tí lu-šé-bi4-lá-ma ší-ma-am lu ni-iš-am-šu,"Let him send it to his representatives and to me, so we can purchase goods for him."
auto_sent_0000328,um-ma A-šur-i-dí<ma> a-na A-šur-na-da Ì-lí-a-lim ù A-šur-ta-ak-lá-ku qí-bí4-ma 12 ma-na KÙ.BABBAR DUMU A-lu-lá-a ha-bu-lam,"From Aššur-idī to Aššur-nādā, Ili-ālum and Aššur-taklāku: Alulayas son owes me 12 minas of silver."
auto_sent_0000333,um-ma A-šur-i-dí-ma a-na A-šur-na-da Ì-lí-a-lim ù A-šur-ta ak-la-ku qí-bí-ma,"From Aššur-idī to Aššur-nādā, Ili-ālum and Aššur-taklāku:"
auto_sent_0000334,mi-šu ša a-hu-ku-nu iš-tù 2 ša-na-at ma-ar-šu-ma ù ta-ta kà-la-šu-ni,"How come that your brother has been ill for 2 years now, but you have held him back?"
auto_sent_0000335,a-pu-tum i-nu-mi-im ša tùp-pá- am ta-ša-me-a-ni šù-pu-ra-ma li-tal-kam,"Please, on the very day you hear this letter you must write and let him come."
auto_sent_0000336,20 ma-na KÙ.BABBAR Ì-lí-a-lúm li-ik-nu-kam ù 8 ma-na KÙ.BABBAR a-ha-ma ša ma-na-ah-tí É-tim ša ha-bu-lu,Have Ili-ālum seal 20 minas of silver for me and let him send me furthermore the 8 minas of silver that he owes on the maintenance of the house.
auto_sent_0000337,lu-šé-bi4-lam ù A-šur- na-da ma-la i-kà-šu-du li-ik-nu-uk-ma lu-šé-bi4-lam i-na,Have also Aššur-nādā seal as much as he makes and send it to me.
auto_sent_0000338,pá-ni-im-ma a-li-ki- im A-šur-ta-ak-la-ku,Send Aššur-taklāku with the very first travelers.
auto_sent_0000339,ṭur4-da-nim i-da-áš-e Ì-lí-a-lúm lu-úš-a-am,Let Ili-ālum leave in the spring.
auto_sent_0000340,a-na A-šur-na-da,To Aššur-nādā:
auto_sent_0000341,qí-bí-ma 11 ma-na AN.NA ša A-la-hi-im i-ma-ṣa-ar-tim,Your forgot 11 minas of tin belonging to Alāhum in the safe when you left.
auto_sent_0000343,nu-šé-ba-la-šu 40+ <gap> ma-na AN.NA AN.NA ù 0.66666 ma-na KÙ.BABBAR <gap> im ki-ma 10 ma-na AN.NA a-qá-<tí->a,40+[ <gap> minas of] tin and 0.66666 minas of silver <gap> instead of 10 minas of tin for my share.
auto_sent_0000344,um-ma A-šur-i-dí-ma a-na A-šur-na-da Ì-lí-a-lim ù A-šur-ta ak-la-ku qí-bí-ma mi-šu ša a-hu-ku-nu iš-tù 2 ša-na-at ma-ar-šu-ma ù ta-ta kà-la-šu-ni,"From Aššur-idī to Aššur-nādā, Ili-ālum and Aššur-taklāku: How come that your brother has been ill for 2 years now, but you have held him back?"
auto_sent_0000353,um-ma A-šùr-i-dí a-na Ì-li-a-lim A-šùr-ta-ak-lá-ku,From Aššur-idī to Ilī-ālum and Aššur-taklāku;
auto_sent_0000354,qí-bi4-ma a-na Ì-li-a-lim,to Ilī-ālum:
auto_sent_0000355,qí-bi4-ma ši-ni-šu wa-dí,"You know, twice you did this to me;"
auto_sent_0000356,té-pu-ša-ni a-ni ta-áś-li- ša-ni,now you have done it a third time!
auto_sent_0000357,be-el-kà ta-áp-lá-ah-ma KÙ.BABBAR lá <tù->šé-bi4-lá-am a-li-ku,Did you respect your lord when you did not send me the silver?
auto_sent_0000358,a-dí ši-ni-šu i-li-ku-ni- ma ú-lá ta-al-qé-ma 10 ma-na KÙ.BABBAR lá <tù->šé-bi4-lam,"Travelers have come here at least twice, but you had acquired nothing and you have not sent me the 10 minas of silver."
auto_sent_0000361,ša-il5 a-pu-tum i-na a-li-ki-im ší-ti KÙ.BABBAR-pì-a,"Please, send the rest of my silver with the caravan!"
auto_sent_0000362,šé-bi4-lam 40 ma-na-e-em A-šur li-tù-ul ṣi-ib-tám lá a-ga-mi-lu-kà ša iš-tù ITI.KAM Ma-hu-ur-DINGIR li-mu-um I-di-A-šur DUMU Ku-bi-dí lu-qú-tám ša šé-pí- kà za-ki-ma tí-ib-a-ma,"With respect to the 40 minas— I take divine Aššur as witness that I shall not make any concessions to you regarding interest, which runs from the month Mahur-ilī, eponymy Iddin-Aššur, the son of Kubī-idī. Clear the goods from your own caravan, set out and come here."
auto_sent_0000363,a-tal-kam ù A-šur-ta-ak-lá-ku lu-qú-šú lu-za-ki-ma li-it-bi4-a-ma li-tal-kam a-na ha-ar-pè,"Also, Aššur-taklāku must clear his goods, set out and come here —before harvest."
auto_sent_0000364,um-ma A-šùr-i-dí a-na Ì-li-a-lim A-šùr-ta-ak-lá-ku qí-bi4-ma a-na Ì-li-a-lim qí-bi4-ma ši-ni-šu wa-dí té-pu-ša-ni a-ni ta-áś-li- ša-ni,"From Aššur-idī to Ilī-ālum and Aššur-taklāku; to Ilī-ālum: You know, twice you did this to me; now you have done it a third time!"
auto_sent_0000372,um-ma A-šùr-i-dí-ma a-na A-šur-ta-ak-lá-ku,From Aššur-idī to Aššur-taklāku;
auto_sent_0000373,qí-bi4-ma 3 TÚG ra-qá-tum 2 TÚG ší-li-ip-ki-ú 4 TÚG ta-ku-uš-ta-ú 2 TÚG lu-bu-šu ŠUNIGIN¹ 11 TÚG.HI.A 1 ma-na 0.83333 GÍN KÙ.BABBAR,"3 thin textiles, 2 šilipkū-textiles, 4 takuštāu-textiles, 2 garments—in all 11 textiles, cost 1 mina 0.83333 shekel of silver."
auto_sent_0000378,<um-ma> a-ta-ma iš-tù wa-ar-ki-ú-tim ú-šé-ba-lá-kum GUŠKIN lu ša ma-i-šu lu ku-bu-ur-ši-nu-um ma-ma-an i-na ba-ri-ku-nu lá ú-šé-ba-lá-am,You said: I shall send it to you as soon as possible. Noone among you should send me any alluvial gold or any kuburšinnu-gold;
auto_sent_0000379,šu-ma GUŠKIN pá-ša-lúm SIG5 šé-bi4-lá-nim mi-ma,"if the pašallu-gold is of good quality, then send me some."
auto_sent_0000380,a-nim ⁶UTU-ba-ni ù DINGIR-šu-ra-bi4 na-aš-ú-ni-ku-nu-ti,All this Šamaš-bāni and Ilšu-rabi are bringing to you.
auto_sent_0000382,um-ma A-šùr-i-dí-ma a-na A-šur-ta-ak-lá-ku qí-bi4-ma 3 TÚG ra-qá-tum 2 TÚG ší-li-ip-ki-ú 4 TÚG ta-ku-uš-ta-ú 2 TÚG lu-bu-šu ŠUNIGIN¹ 11 TÚG.HI.A 1 ma-na 0.83333 GÍN KÙ.BABBAR,"From Aššur-idī to Aššur-taklāku; 3 thin textiles, 2 šilipkū-textiles, 4 takuštāu-textiles, 2 garments—in all 11 textiles, cost 1 mina 0.83333 shekel of silver."
auto_sent_0000387,<um-ma> a-ta-ma iš-tù wa-ar-ki-ú-tim ú-šé-ba-lá-kum GUŠKIN lu ša ma-i-šu lu ku-bu-ur-ši-nu-um ma-ma-an i-na ba-ri-ku-nu lá ú-šé-ba-lá-am šu-ma GUŠKIN pá-ša-lúm SIG5 šé-bi4-lá-nim mi-ma,"You said: I shall send it to you as soon as possible. Noone among you should send me any alluvial gold or any kuburšinnu-gold; if the pašallu-gold is of good quality, then send me some."
auto_sent_0000390,um-ma A-šùr-i-dí-ma a-na A-šur-ta-ak-lá-ku,From Aššur-idī to Aššur-taklāku:
auto_sent_0000391,qí-bi4-ma a-ni-kà-ši-a i-na a-li-ki-im tí-ir-ta-kà a-na a-hi-kà li-li-ik-ma ša-zi-za,"With respect to my account, send word to your brothers with the travelers to make them stand ."
auto_sent_0000394,um-ma a-ta-ma KÙ.BABBAR a-šú-mi a-bi4-a-ma ù-ša-ab-ša-al ma-ma-an lá ta-za-kà-ar ú ša-du-a-tám lá ta-na-dí šu-ma ú-ša-az-ku-ru-kà,"If the colony puts pressure on you, just say: I shall deal with the silver on behalf of my father. Do not mention anybodys name, and do not deposit any transport tariff."
auto_sent_0000396,um-ma A-šùr-i-dí-ma a-na A-šur-ta-ak-lá-ku qí-bi4-ma a-ni-kà-ši-a i-na a-li-ki-im tí-ir-ta-kà a-na a-hi-kà li-li-ik-ma ša-zi-za,"From Aššur-idī to Aššur-taklāku: With respect to my account, send word to your brothers with the travelers to make them stand ."
auto_sent_0000401,a-na A-šur-i-dí qí-bi4- ma um-ma A-šur-na-da-ma 6 ma-na KÙ.BABBAR sa-ru-pá-am ša-du-a-sú ša-bu ša na-ru-qí-kà ku-nu-ki-a A-šur-dan na-aš-a-ku-um,"To Aššur-idī from Aššur-nādā: Aššur-dān is on his way to you with 6 minas of refined silver, its transport tariff paid, from your joint-stock capital and under my seal."
auto_sent_0000402,3 GÍN KÙ.BABBAR wa-sí-sú ša-bu ni-iš-pu-ra-kum i-na še-ep : Šu-dIM um-ma né-nu-ma : a-dí 10 u4-me a-li-ku : a-dí ší-ni-šú ù : ša-lá-šú ri-lu-ku-ni ma a-ni-ma 5 ma-na TA KÙ.BABBAR nu-na-ša-ra-kum wa-ar-ki-šu-nu-ma sí-kà-tùm ú-sí-ú-ma ma-hi-ru-um pá-ru-ud-ma i-na re-eš15 ba-áb-tim ú-lá na-aṭ-ú-ma : pá-am,"3 shekels of silver, its export-duty, he has been paid. We wrote to you transported by Šū-Adad, saying: Within 10 days travelers will come here two or three times, so now we shall set aside for you 5 minas each time. But after they had left the sikkātum went out and the market is disturbed so we are not in a position to fulfil our promise given when the goods were commissioned."
auto_sent_0000404,ši-mu ba-at-qú-ma Ìlī-a-lam5 a-na Wa-ah-šu-ša-na,"Prices being low, I have sent Ilī-ālum to Wahšušana."
auto_sent_0000405,at-ru-sú i-na KÙ.BABBAR a- nim 4 ma-na KÙ.BABBAR KI Šu-A-num al-qé-ma tup-pá-am ha-ar-ma-am ša ku-nu-ki- a šu-ut il5-qé ša a-na 1 ma-na GUŠKIN ša i-na na-ru-uq A-šur-e- mu-qí lá-áp-tù ša-bu a-ni-ma lá ni-tu-ru-šu-ni,"Of the present silver I have received 4 minas of silver from Šū-Anum, and he in turn received a certified tablet with my seal, which says that we have been paid in full for the one mina of gold that was booked in Aššur-emuqīs joint-stock company, and that we shall not raise the matter again."
auto_sent_0000406,a-na A-šur-i-dí qí-bi4- ma um-ma A-šur-na-da-ma a-bí a-ta be-lí a-ta-ma 1 ma-na KÙ.BABBAR ša Ku-ru-ub- Ištar ub-lá-ku-ni ù mì-ma lu-qú-tim ša I-li-a-lúm ú-šé-bi4-lá-ku-ni i-na pá-ni-im-ma áb-kà-ma : lu-qú-tum a-na ba-ra-im li-ik-šú- da-ma i-na ha-ra-nim lá-am-hu-ur-ší-ma a-na- kam ší-šé-me-ma be-el qí-ip-tí-a : ba-áb ha-ra-ni-a ša qá-ta- tim lá e-ri-ší-ma,"To Aššur-idī from Aššur-nādā: My dear father and lord, quickly dispatch the 1 mina of silver which Kurub-Ištar brought you plus whatever goods Ilī-ālum sent to you, so that the goods reach me to be available, and let me receive it en route so it will be heard here and the owner of the goods entrusted to me will not demand a guarantor when I am about to leave, and I shall not be put to shame."
auto_sent_0000407,lá a-ba-áš : šu-ma lu-qú-tum lá uṣ-a-ma a-na-kam lá i-šé-me ma-nu-um ša a-na ma-li-šú KÙ.BABBAR qá-ta-tí-a : il5-ta-pu- tù,"If the goods have not left so it will not be heard here, who then will let himself be noted as my guarantor for the silver in its entirety?"
auto_sent_0000409,a-bu-um ki-šú-mi-šú ma-num lu i-de8 da-am-qá-ni-ku-um a-ni KÙ.BABBAR : ma-ah-ri-kà na-dí-ma : a-na-ku a-na-kam TÚG.HI.A : a-na qá-ti-kà ù qá-ti-a KÙ.BABBAR ú-ša-qal-ma ke-na šu!-mi ki-tim aš-ta-na- kà <-na>-am ù da-tám ki-a-ma ú-ša-qal šu-ma ku-a-am lá <tù->šé-ba-lam5,"Who knows whether the father is good for his name? Things are fine for you, in fact, silver lies in front of you, while I here repeatedly have to pay silver for textiles on your account and my own, and, yes, I constantly establish a reputation for truthfulness; and in this way I am paying the fees."
auto_sent_0000410,KÙ.BABBAR ša qí-ip-tí-a ù na-ak-ra-am ša A-šur-ta-ak-lá-ku ú-šé-bi4-lá-ku-ni lu-qú-tám za-ki-a-ma áb-kà-ma a-na-kam li-šé-me-ma ba-áb ha-ra-ni-a be-el qí-ip-tí-a lá i-kà-le-e-ma lá a-ha-li-iq <gap>,"If you do not send some of your own, then with respect to the silver entrusted to me plus the belonging to outsiders that Aššur-taklāku sent to you— clear the goods and dispatch them so it will be heard here, and so that at my departure the owner of the goods entrusted to me will not hold me back and I shall not perish."
auto_sent_0000617,um-ma A-šur-i-dí-ma a-na A-šur-na-da qí-bi4-ma,From Aššur-idī to Aššur-nādā:
auto_sent_0000621,šì-tí KÙ.BABBAR a-ha-ma ku-nu-uk-ma še-bi4-lam,Seal then also the rest of the silver and send it to me.
auto_sent_0000623,a-tal-kam ša i-ṣe-ri-kà ṣa-hu-ru-ni na-ru-qá-tim na-aš-ú ù ša i-ṣe-ri a ṣa-hu-ru-ni 10 ma-na GUŠKIN iš-ta-áp-ku,"People less important than you administer joint-stock investments, and people less important than me have invested 10 minas of gold."
auto_sent_0000624,al-kà-ma na-ru-qá-am na-an-šé-ma ù ṣí-i,Come and take over a joint-stock capital and only then leave again.
auto_sent_0000626,al-kà-ma ù a-na-kam a-šar lá-qá-im lá-šu,"Come then, for here there is no opportunity for receiving anything."
auto_sent_0000627,um-ma A-šur-i-dí-ma a-na A-šur-na-da qí-bi-ma,From Aššur-idī to Aššur-nāda:
auto_sent_0000628,10 ma-na KÙ.BABBAR tù-šé-bi-lam,You have sent me 10 minas of silver.
auto_sent_0000632,im-tí 17 GÍN KÙ.BABBAR,17 shekels of silver:
auto_sent_0000633,ší-im 1 ANŠE,the price of one donkey.
auto_sent_0000636,um-ma a-ta-ma i-na,You said :
auto_sent_0000637,1.33333 ma-na KÙ.BABBAR ša En-na-Be-lúm na-aš-ú-ni: lé-qé KÙ.BABBAR ú-la al-qé i-na KÙ.BABBAR a-nim al-qé,"Take that out of the 1.33333 mina of silver that Ennam-Bēlum is bringing. I did not take the silver then, so I have taken it out of this silver."
auto_sent_0000641,um-ma A-šùr-i-dí-ma a-na A-šùr-na-da qí-bi4-ma,From Aššur-idī to Aššur-nāda:
auto_sent_0000642,ki-ma šé-ep dIM ra-pí-dim É-tí: ra-hi-iš ù a-ta ta-tá-lá-ak a-pu-tum,As if by the foot of divine Adad in full rush my house is devastated! But as for you— you have gone away!
